iteration,milestone,datasplit,mse
500,1,Train,0.6184728145599365
500,1,Validation,0.6187211275100708
1000,2,Train,0.6804598569869995
1000,2,Validation,0.6803695559501648
1500,3,Train,0.7322489023208618
1500,3,Validation,0.728594183921814
2000,4,Train,0.8344948887825012
2000,4,Validation,0.8310765624046326
2500,5,Train,0.9241055250167847
2500,5,Validation,0.9220819473266602
3000,6,Train,0.7449548840522766
3000,6,Validation,0.7454118728637695
3500,7,Train,0.3814925253391266
3500,7,Validation,0.37726107239723206
4000,8,Train,0.15118063986301422
4000,8,Validation,0.15118953585624695
4500,9,Train,0.0699920579791069
4500,9,Validation,0.06965331733226776
5000,10,Train,0.045755088329315186
5000,10,Validation,0.04528823494911194
5500,11,Train,0.03968130052089691
5500,11,Validation,0.03968964144587517
6000,12,Train,0.03943338617682457
6000,12,Validation,0.03924819082021713
6500,13,Train,0.041581906378269196
6500,13,Validation,0.041396286338567734
7000,14,Train,0.046052224934101105
7000,14,Validation,0.045756492763757706
7500,15,Train,0.05096258223056793
7500,15,Validation,0.051078081130981445
8000,16,Train,0.060859572142362595
8000,16,Validation,0.06075504794716835
8500,17,Train,0.0552133172750473
8500,17,Validation,0.05531855672597885
9000,18,Train,0.05296643078327179
9000,18,Validation,0.05287402868270874
9500,19,Train,0.05099507048726082
9500,19,Validation,0.05111938714981079
10000,20,Train,0.05079721286892891
10000,20,Validation,0.05061990022659302
10500,21,Train,0.048725176602602005
10500,21,Validation,0.04876403883099556
11000,22,Train,0.04488550126552582
11000,22,Validation,0.04478822648525238
11500,23,Train,0.039664555341005325
11500,23,Validation,0.03974713385105133
12000,24,Train,0.03370242565870285
12000,24,Validation,0.03365965187549591
12500,25,Train,0.02952893264591694
12500,25,Validation,0.029535870999097824
13000,26,Train,0.02790798805654049
13000,26,Validation,0.027915503829717636
13500,27,Train,0.028809498995542526
13500,27,Validation,0.028783779591321945
14000,28,Train,0.031120404601097107
14000,28,Validation,0.030895566567778587
14500,29,Train,0.03587450459599495
14500,29,Validation,0.035830214619636536
15000,30,Train,0.04043254256248474
15000,30,Validation,0.04045674949884415
15500,31,Train,0.04417567327618599
15500,31,Validation,0.044274765998125076
16000,32,Train,0.04744671657681465
16000,32,Validation,0.047417327761650085
16500,33,Train,0.05008325353264809
16500,33,Validation,0.05016633868217468
17000,34,Train,0.051385097205638885
17000,34,Validation,0.05144848674535751
17500,35,Train,0.05312531441450119
17500,35,Validation,0.053138475865125656
18000,36,Train,0.05468999594449997
18000,36,Validation,0.054531555622816086
18500,37,Train,0.05612240359187126
18500,37,Validation,0.05615193396806717
19000,38,Train,0.05639098957180977
19000,38,Validation,0.05654885619878769
19500,39,Train,0.0562274269759655
19500,39,Validation,0.056221626698970795
20000,40,Train,0.055577754974365234
20000,40,Validation,0.055776722729206085
20500,41,Train,0.05471650883555412
20500,41,Validation,0.05467076972126961
21000,42,Train,0.053581953048706055
21000,42,Validation,0.053659260272979736
21500,43,Train,0.05389024689793587
21500,43,Validation,0.05393122136592865
22000,44,Train,0.05479353666305542
22000,44,Validation,0.054955609142780304
22500,45,Train,0.05480879545211792
22500,45,Validation,0.054804347455501556
23000,46,Train,0.05456915870308876
23000,46,Validation,0.05456799268722534
23500,47,Train,0.05462871491909027
23500,47,Validation,0.054620593786239624
24000,48,Train,0.05617731437087059
24000,48,Validation,0.05619482323527336
24500,49,Train,0.05653258040547371
24500,49,Validation,0.056583356112241745
25000,50,Train,0.05695830658078194
25000,50,Validation,0.056796930730342865
25500,51,Train,0.05674018710851669
25500,51,Validation,0.056820571422576904
26000,52,Train,0.056673210114240646
26000,52,Validation,0.056641362607479095
26500,53,Train,0.05670652166008949
26500,53,Validation,0.05689024180173874
27000,54,Train,0.05712920054793358
27000,54,Validation,0.057241689413785934
27500,55,Train,0.057148609310388565
27500,55,Validation,0.05736242234706879
28000,56,Train,0.057419441640377045
28000,56,Validation,0.05732410401105881
28500,57,Train,0.05751485750079155
28500,57,Validation,0.05744651332497597
29000,58,Train,0.05697045102715492
29000,58,Validation,0.05691396817564964
29500,59,Train,0.05732397735118866
29500,59,Validation,0.057537540793418884
30000,60,Train,0.05803211033344269
30000,60,Validation,0.05815523862838745
30500,61,Train,0.05675650015473366
30500,61,Validation,0.05699290707707405
31000,62,Train,0.05656382441520691
31000,62,Validation,0.05672171711921692
31500,63,Train,0.05746649578213692
31500,63,Validation,0.057518452405929565
32000,64,Train,0.05790207162499428
32000,64,Validation,0.05797644704580307
32500,65,Train,0.057505130767822266
32500,65,Validation,0.057622093707323074
33000,66,Train,0.05758196860551834
33000,66,Validation,0.05783385783433914
33500,67,Train,0.05831972137093544
33500,67,Validation,0.05838490650057793
34000,68,Train,0.058337971568107605
34000,68,Validation,0.0583249032497406
