iteration,milestone,datasplit,mse
500,1,Train,0.6959387063980103
500,1,Validation,0.6927925944328308
1000,2,Train,0.6437021493911743
1000,2,Validation,0.6478127837181091
1500,3,Train,0.7025048732757568
1500,3,Validation,0.699810802936554
2000,4,Train,0.6349626183509827
2000,4,Validation,0.6369430422782898
2500,5,Train,0.6155038475990295
2500,5,Validation,0.6156415343284607
3000,6,Train,0.4200648367404938
3000,6,Validation,0.4183287024497986
3500,7,Train,0.21499818563461304
3500,7,Validation,0.21560125052928925
4000,8,Train,0.11597499251365662
4000,8,Validation,0.11634523421525955
4500,9,Train,0.07466138899326324
4500,9,Validation,0.07531972229480743
5000,10,Train,0.0594162754714489
5000,10,Validation,0.0594598762691021
5500,11,Train,0.052908867597579956
5500,11,Validation,0.05267106741666794
6000,12,Train,0.04988917335867882
6000,12,Validation,0.04966871067881584
6500,13,Train,0.05035058781504631
6500,13,Validation,0.05018087476491928
7000,14,Train,0.04425222426652908
7000,14,Validation,0.04421716555953026
7500,15,Train,0.038456209003925323
7500,15,Validation,0.03841705992817879
8000,16,Train,0.03465044125914574
8000,16,Validation,0.03453197330236435
8500,17,Train,0.03167352080345154
8500,17,Validation,0.031750500202178955
9000,18,Train,0.02996009774506092
9000,18,Validation,0.029948770999908447
9500,19,Train,0.030697626993060112
9500,19,Validation,0.030674796551465988
10000,20,Train,0.031103163957595825
10000,20,Validation,0.0311064925044775
10500,21,Train,0.031185200437903404
10500,21,Validation,0.031179573386907578
11000,22,Train,0.030878981575369835
11000,22,Validation,0.030830955132842064
11500,23,Train,0.02987557277083397
11500,23,Validation,0.029992543160915375
12000,24,Train,0.030714383348822594
12000,24,Validation,0.030693968757987022
12500,25,Train,0.03279378265142441
12500,25,Validation,0.0328412726521492
13000,26,Train,0.03697879612445831
13000,26,Validation,0.03694413602352142
13500,27,Train,0.039146870374679565
13500,27,Validation,0.039223652333021164
14000,28,Train,0.04118012264370918
14000,28,Validation,0.04109035059809685
14500,29,Train,0.04295580834150314
14500,29,Validation,0.042894020676612854
15000,30,Train,0.04455392807722092
15000,30,Validation,0.044649723917245865
15500,31,Train,0.045610349625349045
15500,31,Validation,0.04564701020717621
16000,32,Train,0.046072568744421005
16000,32,Validation,0.04609650373458862
16500,33,Train,0.04774364456534386
16500,33,Validation,0.04791039228439331
17000,34,Train,0.048695340752601624
17000,34,Validation,0.04859740287065506
17500,35,Train,0.049742020666599274
17500,35,Validation,0.049785349518060684
18000,36,Train,0.05064728111028671
18000,36,Validation,0.05040474608540535
18500,37,Train,0.0503055565059185
18500,37,Validation,0.05028075724840164
19000,38,Train,0.05096302554011345
19000,38,Validation,0.051096055656671524
19500,39,Train,0.05232153832912445
19500,39,Validation,0.05227820202708244
20000,40,Train,0.05202297121286392
20000,40,Validation,0.052158746868371964
20500,41,Train,0.052135419100522995
20500,41,Validation,0.05216699093580246
21000,42,Train,0.05278482660651207
21000,42,Validation,0.05281946063041687
21500,43,Train,0.053274668753147125
21500,43,Validation,0.05345620587468147
22000,44,Train,0.05455082282423973
22000,44,Validation,0.05451616644859314
22500,45,Train,0.05502970144152641
22500,45,Validation,0.05484898015856743
23000,46,Train,0.05434071272611618
23000,46,Validation,0.0545165129005909
23500,47,Train,0.05429445207118988
23500,47,Validation,0.05429260432720184
24000,48,Train,0.05402650684118271
24000,48,Validation,0.054151423275470734
24500,49,Train,0.053203094750642776
24500,49,Validation,0.053352758288383484
25000,50,Train,0.05180668830871582
25000,50,Validation,0.05178341642022133
25500,51,Train,0.05160956084728241
25500,51,Validation,0.05163786932826042
26000,52,Train,0.05222591757774353
26000,52,Validation,0.0521748848259449
26500,53,Train,0.053133510053157806
26500,53,Validation,0.053140539675951004
27000,54,Train,0.05293746665120125
27000,54,Validation,0.05297468602657318
27500,55,Train,0.052281711250543594
27500,55,Validation,0.052399713546037674
28000,56,Train,0.052836570888757706
28000,56,Validation,0.05269841477274895
28500,57,Train,0.05454414337873459
28500,57,Validation,0.05462814122438431
29000,58,Train,0.05561045557260513
29000,58,Validation,0.05551888793706894
29500,59,Train,0.054962385445833206
29500,59,Validation,0.055233996361494064
30000,60,Train,0.0557243637740612
30000,60,Validation,0.05596725642681122
30500,61,Train,0.05584919452667236
30500,61,Validation,0.055990707129240036
31000,62,Train,0.05579618364572525
31000,62,Validation,0.05595335364341736
31500,63,Train,0.05545193701982498
31500,63,Validation,0.05541364476084709
32000,64,Train,0.055332429707050323
32000,64,Validation,0.05551285296678543
32500,65,Train,0.05496880039572716
32500,65,Validation,0.05516297370195389
33000,66,Train,0.05454375222325325
33000,66,Validation,0.05457562208175659
33500,67,Train,0.053716666996479034
33500,67,Validation,0.05375882238149643
34000,68,Train,0.0556199885904789
34000,68,Validation,0.05580370873212814
34500,69,Train,0.05668908357620239
34500,69,Validation,0.056765686720609665
35000,70,Train,0.0562526136636734
35000,70,Validation,0.05618315935134888
35500,71,Train,0.05497487261891365
35500,71,Validation,0.054957978427410126
36000,72,Train,0.054500650614500046
36000,72,Validation,0.05442390218377113
36500,73,Train,0.05443736910820007
36500,73,Validation,0.05426381528377533
37000,74,Train,0.05450280010700226
37000,74,Validation,0.05443968623876572
37500,75,Train,0.053659986704587936
37500,75,Validation,0.053863976150751114
38000,76,Train,0.053446054458618164
38000,76,Validation,0.05349639430642128
38500,77,Train,0.05416054651141167
38500,77,Validation,0.05403689667582512
39000,78,Train,0.054251398891210556
39000,78,Validation,0.05413925647735596
39500,79,Train,0.05535539612174034
39500,79,Validation,0.05519146844744682
40000,80,Train,0.054720234125852585
40000,80,Validation,0.05490947887301445
40500,81,Train,0.05450548231601715
40500,81,Validation,0.05475732684135437
41000,82,Train,0.054074034094810486
41000,82,Validation,0.05411704629659653
41500,83,Train,0.053465116769075394
41500,83,Validation,0.053422875702381134
42000,84,Train,0.053954582661390305
42000,84,Validation,0.05393006652593613
42500,85,Train,0.053934868425130844
42500,85,Validation,0.05390992760658264
43000,86,Train,0.0538143664598465
43000,86,Validation,0.05386720597743988
43500,87,Train,0.05290640890598297
43500,87,Validation,0.05322182923555374
44000,88,Train,0.052920084446668625
44000,88,Validation,0.052923403680324554
44500,89,Train,0.05258876085281372
44500,89,Validation,0.05244084447622299
45000,90,Train,0.05274321138858795
45000,90,Validation,0.05288541316986084
45500,91,Train,0.05345771834254265
45500,91,Validation,0.053558941930532455
46000,92,Train,0.05314689502120018
46000,92,Validation,0.053252119570970535
46500,93,Train,0.05330181121826172
46500,93,Validation,0.053222041577100754
47000,94,Train,0.05257495865225792
47000,94,Validation,0.05226285010576248
47500,95,Train,0.05326402559876442
47500,95,Validation,0.053340595215559006
48000,96,Train,0.0536077618598938
48000,96,Validation,0.05363575741648674
48500,97,Train,0.05228208377957344
48500,97,Validation,0.052276402711868286
49000,98,Train,0.05122094601392746
49000,98,Validation,0.05111183971166611
49500,99,Train,0.051392197608947754
49500,99,Validation,0.051651131361722946
50000,100,Train,0.05152316763997078
50000,100,Validation,0.051502518355846405
