iteration,milestone,datasplit,mse
500,1,Train,0.7020630240440369
500,1,Validation,0.701379656791687
1000,2,Train,0.6839877367019653
1000,2,Validation,0.6861287951469421
1500,3,Train,0.6243005394935608
1500,3,Validation,0.620299220085144
2000,4,Train,0.6401577591896057
2000,4,Validation,0.639727771282196
2500,5,Train,0.6642399430274963
2500,5,Validation,0.6664566993713379
3000,6,Train,0.6354289054870605
3000,6,Validation,0.6324847340583801
3500,7,Train,0.4039668142795563
3500,7,Validation,0.3998856246471405
4000,8,Train,0.18754516541957855
4000,8,Validation,0.1855907440185547
4500,9,Train,0.09359060227870941
4500,9,Validation,0.09387431293725967
5000,10,Train,0.05703190714120865
5000,10,Validation,0.05735325068235397
5500,11,Train,0.04569186642765999
5500,11,Validation,0.045693427324295044
6000,12,Train,0.04285078123211861
6000,12,Validation,0.04280495271086693
6500,13,Train,0.04589774087071419
6500,13,Validation,0.04588237777352333
7000,14,Train,0.05094558745622635
7000,14,Validation,0.050840120762586594
7500,15,Train,0.05307956412434578
7500,15,Validation,0.053105901926755905
8000,16,Train,0.05189118906855583
8000,16,Validation,0.05184604600071907
8500,17,Train,0.04821128770709038
8500,17,Validation,0.04824088141322136
9000,18,Train,0.04608876258134842
9000,18,Validation,0.04592475667595863
9500,19,Train,0.04454558342695236
9500,19,Validation,0.044639166444540024
10000,20,Train,0.04310286045074463
10000,20,Validation,0.043215010315179825
10500,21,Train,0.04170921817421913
10500,21,Validation,0.04166605696082115
11000,22,Train,0.03806896135210991
11000,22,Validation,0.0380885973572731
11500,23,Train,0.03468867763876915
11500,23,Validation,0.03474855422973633
12000,24,Train,0.030851315706968307
12000,24,Validation,0.030783120542764664
12500,25,Train,0.02761261910200119
12500,25,Validation,0.027611080557107925
13000,26,Train,0.026787029579281807
13000,26,Validation,0.026747550815343857
13500,27,Train,0.02922847680747509
13500,27,Validation,0.029200663790106773
14000,28,Train,0.03241480886936188
14000,28,Validation,0.03236391767859459
14500,29,Train,0.037140052765607834
14500,29,Validation,0.03704444691538811
15000,30,Train,0.04081396013498306
15000,30,Validation,0.040891651064157486
15500,31,Train,0.0451088510453701
15500,31,Validation,0.0450931042432785
16000,32,Train,0.04704757407307625
16000,32,Validation,0.047143060714006424
16500,33,Train,0.04798387363553047
16500,33,Validation,0.04822489619255066
17000,34,Train,0.04964817315340042
17000,34,Validation,0.049675118178129196
17500,35,Train,0.05005034804344177
17500,35,Validation,0.050106387585401535
18000,36,Train,0.051386985927820206
18000,36,Validation,0.05129200220108032
18500,37,Train,0.051802195608615875
18500,37,Validation,0.051815152168273926
19000,38,Train,0.052258796989917755
19000,38,Validation,0.05247945711016655
19500,39,Train,0.05302710458636284
19500,39,Validation,0.0530850812792778
20000,40,Train,0.05250735208392143
20000,40,Validation,0.05263684689998627
20500,41,Train,0.05298404395580292
20500,41,Validation,0.0529734343290329
21000,42,Train,0.052224062383174896
21000,42,Validation,0.0522853322327137
21500,43,Train,0.05219356343150139
21500,43,Validation,0.05225876346230507
22000,44,Train,0.05269023776054382
22000,44,Validation,0.05276763066649437
22500,45,Train,0.05276589095592499
22500,45,Validation,0.05292695015668869
23000,46,Train,0.05239761620759964
23000,46,Validation,0.05232282355427742
23500,47,Train,0.05300474911928177
23500,47,Validation,0.05316292867064476
24000,48,Train,0.053569495677948
24000,48,Validation,0.05369170755147934
24500,49,Train,0.055975742638111115
24500,49,Validation,0.0560370609164238
25000,50,Train,0.05768151208758354
25000,50,Validation,0.057404059916734695
25500,51,Train,0.05734775587916374
25500,51,Validation,0.05737012252211571
26000,52,Train,0.05592907965183258
26000,52,Validation,0.05601423233747482
26500,53,Train,0.055263374000787735
26500,53,Validation,0.055142540484666824
27000,54,Train,0.05521230027079582
27000,54,Validation,0.05540227144956589
27500,55,Train,0.055871713906526566
27500,55,Validation,0.055902060121297836
28000,56,Train,0.05631842836737633
28000,56,Validation,0.05624322593212128
28500,57,Train,0.05698045715689659
28500,57,Validation,0.057058703154325485
29000,58,Train,0.057426631450653076
29000,58,Validation,0.05740983411669731
29500,59,Train,0.05649589002132416
29500,59,Validation,0.05659252032637596
30000,60,Train,0.05558931082487106
30000,60,Validation,0.05569089576601982
30500,61,Train,0.05663363263010979
30500,61,Validation,0.056541211903095245
31000,62,Train,0.05726421996951103
31000,62,Validation,0.057382892817258835
31500,63,Train,0.05701205134391785
31500,63,Validation,0.057180337607860565
32000,64,Train,0.05739321932196617
32000,64,Validation,0.05719207972288132
32500,65,Train,0.05641399696469307
32500,65,Validation,0.05645154416561127
33000,66,Train,0.056317288428545
33000,66,Validation,0.056412145495414734
33500,67,Train,0.0562276653945446
33500,67,Validation,0.05619765445590019
34000,68,Train,0.055978987365961075
34000,68,Validation,0.055885761976242065
34500,69,Train,0.05516011267900467
34500,69,Validation,0.05532274767756462
35000,70,Train,0.05549820885062218
35000,70,Validation,0.05553215369582176
35500,71,Train,0.055578067898750305
35500,71,Validation,0.05574864149093628
36000,72,Train,0.05512358620762825
36000,72,Validation,0.05515291541814804
36500,73,Train,0.05603642761707306
36500,73,Validation,0.05610547959804535
37000,74,Train,0.05699026957154274
37000,74,Validation,0.05692010372877121
37500,75,Train,0.0569767989218235
37500,75,Validation,0.05707748606801033
38000,76,Train,0.05742505565285683
38000,76,Validation,0.05738448351621628
38500,77,Train,0.05722464248538017
38500,77,Validation,0.057203251868486404
39000,78,Train,0.05711248144507408
39000,78,Validation,0.05712774395942688
39500,79,Train,0.05645646154880524
39500,79,Validation,0.05650244280695915
40000,80,Train,0.05578257516026497
40000,80,Validation,0.055924367159605026
40500,81,Train,0.0563940592110157
40500,81,Validation,0.056552521884441376
41000,82,Train,0.05740226432681084
41000,82,Validation,0.05741071328520775
41500,83,Train,0.05721902847290039
41500,83,Validation,0.05723866820335388
42000,84,Train,0.05696932598948479
42000,84,Validation,0.05691228434443474
42500,85,Train,0.05781890079379082
42500,85,Validation,0.057703275233507156
43000,86,Train,0.05609866976737976
43000,86,Validation,0.05612197890877724
43500,87,Train,0.05569591373205185
43500,87,Validation,0.05582978576421738
44000,88,Train,0.05676983669400215
44000,88,Validation,0.056852590292692184
44500,89,Train,0.05774151533842087
44500,89,Validation,0.05777750909328461
45000,90,Train,0.058599747717380524
45000,90,Validation,0.05865848809480667
45500,91,Train,0.05985021963715553
45500,91,Validation,0.05973068252205849
46000,92,Train,0.059638869017362595
46000,92,Validation,0.05965893715620041
46500,93,Train,0.058943163603544235
46500,93,Validation,0.058773644268512726
47000,94,Train,0.057224392890930176
47000,94,Validation,0.057331059128046036
47500,95,Train,0.0572037510573864
47500,95,Validation,0.057337403297424316
48000,96,Train,0.05586055666208267
48000,96,Validation,0.056293293833732605
48500,97,Train,0.05527440831065178
48500,97,Validation,0.05554290488362312
49000,98,Train,0.05501594394445419
49000,98,Validation,0.05500512942671776
49500,99,Train,0.05384381115436554
49500,99,Validation,0.054141268134117126
50000,100,Train,0.05353088676929474
50000,100,Validation,0.05351291224360466
