iteration,milestone,datasplit,mse
500,1,Train,0.7436352372169495
500,1,Validation,0.7371594905853271
1000,2,Train,0.8205822706222534
1000,2,Validation,0.8223334550857544
1500,3,Train,0.8639107942581177
1500,3,Validation,0.8543922305107117
2000,4,Train,0.6353242993354797
2000,4,Validation,0.6504477262496948
2500,5,Train,0.33166784048080444
2500,5,Validation,0.3344467878341675
3000,6,Train,0.19616051018238068
3000,6,Validation,0.196438729763031
3500,7,Train,0.13012643158435822
3500,7,Validation,0.13025839626789093
4000,8,Train,0.08717433363199234
4000,8,Validation,0.08750519901514053
4500,9,Train,0.0641699954867363
4500,9,Validation,0.06386635452508926
5000,10,Train,0.0577765554189682
5000,10,Validation,0.057633668184280396
5500,11,Train,0.05163386091589928
5500,11,Validation,0.051685530692338943
6000,12,Train,0.04825020581483841
6000,12,Validation,0.04811646789312363
6500,13,Train,0.04662349447607994
6500,13,Validation,0.046572912484407425
7000,14,Train,0.04661725088953972
7000,14,Validation,0.04666661098599434
7500,15,Train,0.04613674059510231
7500,15,Validation,0.04616402089595795
8000,16,Train,0.04671134054660797
8000,16,Validation,0.046753913164138794
8500,17,Train,0.046723030507564545
8500,17,Validation,0.04672815650701523
9000,18,Train,0.04743943735957146
9000,18,Validation,0.04744649678468704
9500,19,Train,0.04661121219396591
9500,19,Validation,0.046584635972976685
10000,20,Train,0.04763537272810936
10000,20,Validation,0.04744599759578705
10500,21,Train,0.04839175567030907
10500,21,Validation,0.04838765785098076
11000,22,Train,0.048913851380348206
11000,22,Validation,0.04887101426720619
11500,23,Train,0.05007867515087128
11500,23,Validation,0.05009065568447113
12000,24,Train,0.049504902213811874
12000,24,Validation,0.0493481270968914
12500,25,Train,0.04944266378879547
12500,25,Validation,0.04950660094618797
13000,26,Train,0.048182714730501175
13000,26,Validation,0.04823966696858406
13500,27,Train,0.04718939587473869
13500,27,Validation,0.04713232070207596
14000,28,Train,0.04666321724653244
14000,28,Validation,0.046550203114748
14500,29,Train,0.04597742110490799
14500,29,Validation,0.045929037034511566
15000,30,Train,0.04569442942738533
15000,30,Validation,0.045760106295347214
15500,31,Train,0.045220810920000076
15500,31,Validation,0.045279610902071
