iteration,milestone,datasplit,mse
82,82,Train,0.14543212950229645
82,82,Validation,0.14700207114219666
83,83,Train,0.14543212950229645
83,83,Validation,0.14700207114219666
84,84,Train,0.14543212950229645
84,84,Validation,0.14700207114219666
85,85,Train,0.14543212950229645
85,85,Validation,0.14700207114219666
86,86,Train,0.14543212950229645
86,86,Validation,0.14700207114219666
87,87,Train,0.14543212950229645
87,87,Validation,0.14700207114219666
88,88,Train,0.14543214440345764
88,88,Validation,0.14700207114219666
89,89,Train,0.14713174104690552
89,89,Validation,0.14700207114219666
90,90,Train,0.14713174104690552
90,90,Validation,0.14700207114219666
91,91,Train,0.138559490442276
91,91,Validation,0.14026832580566406
92,92,Train,0.1385595053434372
92,92,Validation,0.14026832580566406
93,93,Train,0.138559490442276
93,93,Validation,0.14026832580566406
94,94,Train,0.138559490442276
94,94,Validation,0.14026832580566406
95,95,Train,0.138559490442276
95,95,Validation,0.14026831090450287
96,96,Train,0.138559490442276
96,96,Validation,0.14026832580566406
97,97,Train,0.14000339806079865
97,97,Validation,0.14026834070682526
98,98,Train,0.14000338315963745
