iteration,milestone,datasplit,mse
1,1,training_mse,3.022073984146118
1,1,Validation,3.027299642562866
1,1,Validation,3.0220611095428467
1,1,Validation,3.0161356925964355
1,1,Validation,3.025771141052246
1,1,Validation,3.0193164348602295
1,1,Validation,3.024827718734741
1,1,Validation,3.020637035369873
1,1,Validation,3.0201334953308105
1,1,Validation,3.011646032333374
1,1,Validation,3.0114216804504395
1,1,Validation,3.0205557346343994
1,1,Validation,3.0149624347686768
1,1,Validation,3.0225656032562256
1,1,Validation,3.021205425262451
1,1,Validation,3.021928310394287
1,1,Validation,3.022125720977783
1,1,Validation,3.020242929458618
1,1,Validation,3.0244054794311523
1,1,Validation,3.026834011077881
1,1,Validation,3.0189013481140137
1,1,Validation,3.023294687271118
1,1,Validation,3.0222628116607666
2,2,training_mse,3.0233147144317627
2,2,Validation,3.0184764862060547
2,2,Validation,3.02557373046875
2,2,Validation,3.0253777503967285
2,2,Validation,3.02213191986084
2,2,Validation,3.0249621868133545
2,2,Validation,3.023948907852173
2,2,Validation,3.025036573410034
2,2,Validation,3.0230228900909424
2,2,Validation,3.017488718032837
2,2,Validation,3.018451690673828
2,2,Validation,3.021322250366211
2,2,Validation,3.0149967670440674
2,2,Validation,3.0264928340911865
2,2,Validation,3.019947052001953
2,2,Validation,3.0177440643310547
2,2,Validation,3.015653610229492
2,2,Validation,3.024981737136841
2,2,Validation,3.024911642074585
2,2,Validation,3.025014638900757
2,2,Validation,3.0241429805755615
2,2,Validation,3.0181970596313477
2,2,Validation,3.0228664875030518
3,3,training_mse,3.018292188644409
3,3,Validation,3.016131639480591
3,3,Validation,3.0188255310058594
3,3,Validation,3.01944899559021
3,3,Validation,3.0202348232269287
3,3,Validation,3.0219836235046387
3,3,Validation,3.0154528617858887
3,3,Validation,3.021354913711548
3,3,Validation,3.0176219940185547
3,3,Validation,3.020256280899048
3,3,Validation,3.0168654918670654
3,3,Validation,3.01659893989563
3,3,Validation,3.021806478500366
3,3,Validation,3.0296196937561035
3,3,Validation,3.016303062438965
3,3,Validation,3.021350622177124
3,3,Validation,3.021404981613159
3,3,Validation,3.0219366550445557
3,3,Validation,3.015852212905884
3,3,Validation,3.025383234024048
3,3,Validation,3.019946336746216
3,3,Validation,3.0256543159484863
3,3,Validation,3.021624803543091
4,4,training_mse,3.020129680633545
4,4,Validation,3.0228142738342285
4,4,Validation,3.020465612411499
4,4,Validation,3.021271228790283
4,4,Validation,3.014465570449829
4,4,Validation,3.0175743103027344
4,4,Validation,3.0155258178710938
4,4,Validation,3.0243401527404785
4,4,Validation,3.022927761077881
4,4,Validation,3.020612955093384
4,4,Validation,3.013331890106201
4,4,Validation,3.023757219314575
4,4,Validation,3.019892454147339
4,4,Validation,3.0145695209503174
4,4,Validation,3.019537925720215
4,4,Validation,3.019683361053467
4,4,Validation,3.02004337310791
4,4,Validation,3.018594264984131
4,4,Validation,3.019878387451172
4,4,Validation,3.0255212783813477
4,4,Validation,3.024332284927368
4,4,Validation,3.0234265327453613
4,4,Validation,3.0204195976257324
5,5,training_mse,3.021160840988159
5,5,Validation,3.015706777572632
5,5,Validation,3.0193328857421875
5,5,Validation,3.015620708465576
5,5,Validation,3.0197601318359375
5,5,Validation,3.020261764526367
5,5,Validation,3.024052858352661
5,5,Validation,3.023782968521118
5,5,Validation,3.021632671356201
5,5,Validation,3.0192956924438477
5,5,Validation,3.018630266189575
5,5,Validation,3.012181520462036
5,5,Validation,3.0167229175567627
5,5,Validation,3.0239579677581787
5,5,Validation,3.020761728286743
5,5,Validation,3.017279624938965
5,5,Validation,3.0215466022491455
5,5,Validation,3.0165374279022217
5,5,Validation,3.018512487411499
5,5,Validation,3.0243237018585205
5,5,Validation,3.019667625427246
5,5,Validation,3.017458200454712
5,5,Validation,3.0182483196258545
6,6,training_mse,3.0181498527526855
6,6,Validation,3.018110990524292
6,6,Validation,3.021116256713867
6,6,Validation,3.0207583904266357
6,6,Validation,3.020630359649658
6,6,Validation,3.020472764968872
6,6,Validation,3.022953748703003
6,6,Validation,3.0257809162139893
6,6,Validation,3.0259993076324463
6,6,Validation,3.0164387226104736
6,6,Validation,3.024061918258667
6,6,Validation,3.022822856903076
6,6,Validation,3.018608331680298
6,6,Validation,3.0178134441375732
6,6,Validation,3.0250189304351807
6,6,Validation,3.022883892059326
6,6,Validation,3.0206429958343506
6,6,Validation,3.0258445739746094
6,6,Validation,3.0233654975891113
6,6,Validation,3.0259463787078857
6,6,Validation,3.02270770072937
6,6,Validation,3.019749402999878
6,6,Validation,3.016681432723999
7,7,training_mse,3.0115087032318115
7,7,Validation,3.0187947750091553
7,7,Validation,3.023160696029663
7,7,Validation,3.0174334049224854
7,7,Validation,3.0225000381469727
7,7,Validation,3.0188121795654297
7,7,Validation,3.0200092792510986
7,7,Validation,3.0134193897247314
7,7,Validation,3.0215837955474854
7,7,Validation,3.0240228176116943
7,7,Validation,3.0164577960968018
7,7,Validation,3.0193748474121094
7,7,Validation,3.019861936569214
7,7,Validation,3.0233306884765625
7,7,Validation,3.0244665145874023
7,7,Validation,3.0199360847473145
7,7,Validation,3.0234689712524414
7,7,Validation,3.0198657512664795
7,7,Validation,3.0232512950897217
7,7,Validation,3.0131752490997314
7,7,Validation,3.0241236686706543
7,7,Validation,3.0241100788116455
7,7,Validation,3.0245399475097656
8,8,training_mse,3.023515462875366
8,8,Validation,3.0196707248687744
8,8,Validation,3.01922607421875
8,8,Validation,3.0195600986480713
8,8,Validation,3.0233843326568604
8,8,Validation,3.017437696456909
8,8,Validation,3.025904893875122
8,8,Validation,3.016209602355957
8,8,Validation,3.0214431285858154
8,8,Validation,3.021047830581665
8,8,Validation,3.0198962688446045
8,8,Validation,3.020139694213867
8,8,Validation,3.0161187648773193
8,8,Validation,3.024805784225464
8,8,Validation,3.0177111625671387
8,8,Validation,3.0207324028015137
8,8,Validation,3.020071268081665
8,8,Validation,3.0263562202453613
8,8,Validation,3.025157928466797
8,8,Validation,3.025042772293091
8,8,Validation,3.0235652923583984
8,8,Validation,3.0245866775512695
8,8,Validation,3.021084785461426
9,9,training_mse,3.0223278999328613
9,9,Validation,3.0209803581237793
9,9,Validation,3.0226221084594727
9,9,Validation,3.021456241607666
9,9,Validation,3.0176451206207275
9,9,Validation,3.0206472873687744
9,9,Validation,3.0150341987609863
9,9,Validation,3.024885892868042
9,9,Validation,3.0168023109436035
9,9,Validation,3.025752544403076
9,9,Validation,3.019577980041504
9,9,Validation,3.024263858795166
9,9,Validation,3.022958278656006
9,9,Validation,3.0224995613098145
9,9,Validation,3.0262134075164795
9,9,Validation,3.0206151008605957
9,9,Validation,3.0152275562286377
9,9,Validation,3.021458387374878
9,9,Validation,3.027456521987915
9,9,Validation,3.013857364654541
9,9,Validation,3.029754161834717
9,9,Validation,3.0180020332336426
9,9,Validation,3.0239007472991943
10,10,training_mse,3.0212738513946533
10,10,Validation,3.0203166007995605
10,10,Validation,3.0203099250793457
10,10,Validation,3.0238261222839355
10,10,Validation,3.0239078998565674
10,10,Validation,3.0249736309051514
10,10,Validation,3.0241966247558594
10,10,Validation,3.0258660316467285
10,10,Validation,3.0170414447784424
10,10,Validation,3.0180113315582275
10,10,Validation,3.0163652896881104
10,10,Validation,3.0197112560272217
10,10,Validation,3.013526201248169
10,10,Validation,3.0192244052886963
10,10,Validation,3.015568494796753
10,10,Validation,3.0215110778808594
10,10,Validation,3.0185911655426025
10,10,Validation,3.021252393722534
10,10,Validation,3.019118070602417
10,10,Validation,3.0197482109069824
10,10,Validation,3.0288281440734863
10,10,Validation,3.0223987102508545
10,10,Validation,3.020681619644165
11,11,training_mse,3.159935235977173
11,11,Validation,3.17313289642334
11,11,Validation,3.1770360469818115
11,11,Validation,3.1768510341644287
11,11,Validation,3.166694164276123
11,11,Validation,3.1687657833099365
11,11,Validation,3.175213575363159
11,11,Validation,3.175462484359741
11,11,Validation,3.169224262237549
11,11,Validation,3.155407428741455
11,11,Validation,3.1541452407836914
11,11,Validation,3.151437520980835
11,11,Validation,3.159092903137207
11,11,Validation,3.1504735946655273
11,11,Validation,3.15205979347229
11,11,Validation,3.1568443775177
11,11,Validation,3.1553099155426025
11,11,Validation,3.166156530380249
11,11,Validation,3.162874937057495
11,11,Validation,3.167706251144409
11,11,Validation,3.168492317199707
11,11,Validation,3.1646885871887207
11,11,Validation,3.164224863052368
12,12,training_mse,3.154339551925659
12,12,Validation,3.170207977294922
12,12,Validation,3.1704962253570557
12,12,Validation,3.1723082065582275
12,12,Validation,3.170949697494507
12,12,Validation,3.176867723464966
12,12,Validation,3.1730782985687256
12,12,Validation,3.1743667125701904
12,12,Validation,3.170232057571411
12,12,Validation,3.158332347869873
12,12,Validation,3.1573052406311035
12,12,Validation,3.1554102897644043
12,12,Validation,3.153869152069092
12,12,Validation,3.157435655593872
12,12,Validation,3.1548242568969727
12,12,Validation,3.1486644744873047
12,12,Validation,3.158693790435791
12,12,Validation,3.1654748916625977
12,12,Validation,3.16329026222229
12,12,Validation,3.1628172397613525
12,12,Validation,3.1661219596862793
12,12,Validation,3.1651878356933594
12,12,Validation,3.1644012928009033
13,13,training_mse,3.156060218811035
13,13,Validation,3.1694657802581787
13,13,Validation,3.1770153045654297
13,13,Validation,3.1699767112731934
13,13,Validation,3.1708974838256836
13,13,Validation,3.173571825027466
13,13,Validation,3.1750991344451904
13,13,Validation,3.1759207248687744
13,13,Validation,3.17934250831604
13,13,Validation,3.151484251022339
13,13,Validation,3.1607613563537598
13,13,Validation,3.1528265476226807
13,13,Validation,3.1594936847686768
13,13,Validation,3.158331871032715
13,13,Validation,3.1596498489379883
13,13,Validation,3.1569793224334717
13,13,Validation,3.152437448501587
13,13,Validation,3.168400287628174
13,13,Validation,3.16158390045166
13,13,Validation,3.1591720581054688
13,13,Validation,3.1655449867248535
13,13,Validation,3.1616275310516357
13,13,Validation,3.163466215133667
14,14,training_mse,3.1521220207214355
14,14,Validation,3.1747660636901855
14,14,Validation,3.170197010040283
14,14,Validation,3.1760213375091553
14,14,Validation,3.172961950302124
14,14,Validation,3.1697964668273926
14,14,Validation,3.172543525695801
14,14,Validation,3.1728129386901855
14,14,Validation,3.1756412982940674
14,14,Validation,3.155411720275879
14,14,Validation,3.1537187099456787
14,14,Validation,3.154661178588867
14,14,Validation,3.1507420539855957
14,14,Validation,3.1518445014953613
14,14,Validation,3.1566827297210693
14,14,Validation,3.1521172523498535
14,14,Validation,3.1521339416503906
14,14,Validation,3.1634750366210938
14,14,Validation,3.162236213684082
14,14,Validation,3.165684223175049
14,14,Validation,3.165806293487549
14,14,Validation,3.161783456802368
14,14,Validation,3.167922019958496
15,15,training_mse,3.1536788940429688
15,15,Validation,3.1711699962615967
15,15,Validation,3.166971445083618
15,15,Validation,3.174703359603882
15,15,Validation,3.1784660816192627
15,15,Validation,3.1691746711730957
15,15,Validation,3.173222064971924
15,15,Validation,3.1731746196746826
15,15,Validation,3.174304246902466
15,15,Validation,3.160762310028076
15,15,Validation,3.1566598415374756
15,15,Validation,3.1506967544555664
15,15,Validation,3.1488189697265625
15,15,Validation,3.1544947624206543
15,15,Validation,3.1572864055633545
15,15,Validation,3.154412269592285
15,15,Validation,3.161832094192505
15,15,Validation,3.164077043533325
15,15,Validation,3.166991710662842
15,15,Validation,3.160759925842285
15,15,Validation,3.15979266166687
15,15,Validation,3.166766881942749
15,15,Validation,3.1665401458740234
16,16,training_mse,3.15324068069458
16,16,Validation,3.1713979244232178
16,16,Validation,3.1696701049804688
16,16,Validation,3.1725478172302246
16,16,Validation,3.174903392791748
16,16,Validation,3.173859119415283
16,16,Validation,3.174607515335083
16,16,Validation,3.165175676345825
16,16,Validation,3.17763614654541
16,16,Validation,3.1564064025878906
16,16,Validation,3.1559340953826904
16,16,Validation,3.1556341648101807
16,16,Validation,3.156057596206665
16,16,Validation,3.1570451259613037
16,16,Validation,3.1504149436950684
16,16,Validation,3.153902769088745
16,16,Validation,3.154465675354004
16,16,Validation,3.165661573410034
16,16,Validation,3.163001537322998
16,16,Validation,3.168001413345337
16,16,Validation,3.168848752975464
16,16,Validation,3.1627190113067627
16,16,Validation,3.175485849380493
17,17,training_mse,3.1968462467193604
17,17,Validation,3.1711812019348145
17,17,Validation,3.1689512729644775
17,17,Validation,3.175049304962158
17,17,Validation,3.169135093688965
17,17,Validation,3.172687292098999
17,17,Validation,3.1716771125793457
17,17,Validation,3.1744165420532227
17,17,Validation,3.1685292720794678
17,17,Validation,3.163135290145874
17,17,Validation,3.1577932834625244
17,17,Validation,3.1488237380981445
17,17,Validation,3.153184413909912
17,17,Validation,3.1509499549865723
17,17,Validation,3.1554484367370605
17,17,Validation,3.15805721282959
17,17,Validation,3.1521544456481934
17,17,Validation,3.1685307025909424
17,17,Validation,3.1632397174835205
17,17,Validation,3.166231632232666
17,17,Validation,3.163043975830078
17,17,Validation,3.163799285888672
17,17,Validation,3.166616678237915
18,18,training_mse,3.19288969039917
18,18,Validation,3.174907684326172
18,18,Validation,3.1748383045196533
18,18,Validation,3.175384759902954
18,18,Validation,3.165344476699829
18,18,Validation,3.181553840637207
18,18,Validation,3.172722816467285
18,18,Validation,3.1706199645996094
18,18,Validation,3.171802282333374
18,18,Validation,3.1562340259552
18,18,Validation,3.151982307434082
18,18,Validation,3.1578025817871094
18,18,Validation,3.1624248027801514
18,18,Validation,3.153379440307617
18,18,Validation,3.159878969192505
18,18,Validation,3.1597306728363037
18,18,Validation,3.1544392108917236
18,18,Validation,3.169485330581665
18,18,Validation,3.168351411819458
18,18,Validation,3.1634936332702637
18,18,Validation,3.166541576385498
18,18,Validation,3.1684529781341553
18,18,Validation,3.166268825531006
19,19,training_mse,3.1906652450561523
19,19,Validation,3.1672112941741943
19,19,Validation,3.1744236946105957
19,19,Validation,3.165745973587036
19,19,Validation,3.174605131149292
19,19,Validation,3.1694936752319336
19,19,Validation,3.1764862537384033
19,19,Validation,3.1735503673553467
19,19,Validation,3.1803817749023438
19,19,Validation,3.154163122177124
19,19,Validation,3.159487247467041
19,19,Validation,3.1512091159820557
19,19,Validation,3.1525588035583496
19,19,Validation,3.154514789581299
19,19,Validation,3.160802125930786
19,19,Validation,3.155491590499878
19,19,Validation,3.1618080139160156
19,19,Validation,3.1642417907714844
19,19,Validation,3.16648268699646
19,19,Validation,3.1607720851898193
19,19,Validation,3.1644809246063232
19,19,Validation,3.1642022132873535
19,19,Validation,3.165478467941284
20,20,training_mse,3.1965887546539307
20,20,Validation,3.1724581718444824
20,20,Validation,3.1780107021331787
20,20,Validation,3.1719493865966797
20,20,Validation,3.1720962524414062
20,20,Validation,3.166686534881592
20,20,Validation,3.1784746646881104
20,20,Validation,3.1726269721984863
20,20,Validation,3.1682629585266113
20,20,Validation,3.1535191535949707
20,20,Validation,3.1618120670318604
20,20,Validation,3.158383369445801
20,20,Validation,3.1564645767211914
20,20,Validation,3.1527581214904785
20,20,Validation,3.155174732208252
20,20,Validation,3.155064582824707
20,20,Validation,3.1618330478668213
20,20,Validation,3.1634318828582764
20,20,Validation,3.1623904705047607
20,20,Validation,3.161921977996826
20,20,Validation,3.1616899967193604
20,20,Validation,3.165762186050415
20,20,Validation,3.1598777770996094
21,21,training_mse,3.4454240798950195
21,21,Validation,3.4501194953918457
21,21,Validation,3.450742483139038
21,21,Validation,3.450659990310669
21,21,Validation,3.450543165206909
21,21,Validation,3.4505999088287354
21,21,Validation,3.4511401653289795
21,21,Validation,3.4498863220214844
21,21,Validation,3.45068097114563
21,21,Validation,3.4441542625427246
21,21,Validation,3.443659543991089
21,21,Validation,3.444594144821167
21,21,Validation,3.443046808242798
21,21,Validation,3.4437367916107178
21,21,Validation,3.443390130996704
21,21,Validation,3.4445767402648926
21,21,Validation,3.4442334175109863
21,21,Validation,3.4439382553100586
21,21,Validation,3.4442174434661865
21,21,Validation,3.4438562393188477
21,21,Validation,3.444058656692505
21,21,Validation,3.4436895847320557
21,21,Validation,3.44378662109375
22,22,training_mse,3.4446496963500977
22,22,Validation,3.451451539993286
22,22,Validation,3.4505913257598877
22,22,Validation,3.4507153034210205
22,22,Validation,3.4503839015960693
22,22,Validation,3.4515860080718994
22,22,Validation,3.4508397579193115
22,22,Validation,3.450676202774048
22,22,Validation,3.4502902030944824
22,22,Validation,3.443959951400757
22,22,Validation,3.4434220790863037
22,22,Validation,3.4441990852355957
22,22,Validation,3.443913459777832
22,22,Validation,3.4433305263519287
22,22,Validation,3.4436237812042236
22,22,Validation,3.4440526962280273
22,22,Validation,3.443329334259033
22,22,Validation,3.443695545196533
22,22,Validation,3.4445953369140625
22,22,Validation,3.444444179534912
22,22,Validation,3.4429070949554443
22,22,Validation,3.4434900283813477
22,22,Validation,3.4441404342651367
23,23,training_mse,3.445280075073242
23,23,Validation,3.4505186080932617
23,23,Validation,3.450549840927124
23,23,Validation,3.450340509414673
23,23,Validation,3.4511969089508057
23,23,Validation,3.4510207176208496
23,23,Validation,3.451420307159424
23,23,Validation,3.4510319232940674
23,23,Validation,3.450625419616699
23,23,Validation,3.443963050842285
23,23,Validation,3.4434940814971924
23,23,Validation,3.4440536499023438
23,23,Validation,3.444183826446533
23,23,Validation,3.444356679916382
23,23,Validation,3.443657159805298
23,23,Validation,3.443756103515625
23,23,Validation,3.4434316158294678
23,23,Validation,3.443545341491699
23,23,Validation,3.444275379180908
23,23,Validation,3.4445600509643555
23,23,Validation,3.443336009979248
23,23,Validation,3.444218635559082
23,23,Validation,3.443699359893799
24,24,training_mse,3.4450132846832275
24,24,Validation,3.4510130882263184
24,24,Validation,3.4500627517700195
24,24,Validation,3.450073719024658
24,24,Validation,3.4505772590637207
24,24,Validation,3.4505715370178223
24,24,Validation,3.450063943862915
24,24,Validation,3.4508564472198486
24,24,Validation,3.4508213996887207
24,24,Validation,3.4441473484039307
