iteration,milestone,datasplit,mse
100,1,Train,0.12184568494558334
100,1,Validation,0.12191828340291977
200,2,Train,0.06387483328580856
200,2,Validation,0.06366610527038574
300,3,Train,0.046946123242378235
300,3,Validation,0.04651428014039993
400,4,Train,0.03900148719549179
400,4,Validation,0.03828871250152588
500,5,Train,0.032853659242391586
500,5,Validation,0.03254865109920502
600,6,Train,0.029388464987277985
600,6,Validation,0.0284784696996212
700,7,Train,0.025750497356057167
700,7,Validation,0.02568431943655014
800,8,Train,0.023916825652122498
800,8,Validation,0.02377791330218315
900,9,Train,0.022269925102591515
900,9,Validation,0.022024979814887047
1000,10,Train,0.02087928168475628
1000,10,Validation,0.020693045109510422
1100,11,Train,0.020093603059649467
1100,11,Validation,0.0197299774736166
1200,12,Train,0.019060011953115463
1200,12,Validation,0.01908486895263195
1300,13,Train,0.018833940848708153
1300,13,Validation,0.018602624535560608
1400,14,Train,0.018213868141174316
1400,14,Validation,0.01824367046356201
1500,15,Train,0.01839756965637207
1500,15,Validation,0.01793706603348255
1600,16,Train,0.018164556473493576
1600,16,Validation,0.017852872610092163
1700,17,Train,0.01774311065673828
1700,17,Validation,0.017838746309280396
1800,18,Train,0.01824224926531315
1800,18,Validation,0.01785990223288536
1900,19,Train,0.01816040277481079
1900,19,Validation,0.01795116811990738
2000,20,Train,0.018248245120048523
2000,20,Validation,0.018136298283934593
2100,21,Train,0.01869463548064232
2100,21,Validation,0.018404794856905937
2200,22,Train,0.018821485340595245
2200,22,Validation,0.018657777458429337
2300,23,Train,0.018675917759537697
2300,23,Validation,0.018863707780838013
2400,24,Train,0.019547641277313232
2400,24,Validation,0.01917572319507599
2500,25,Train,0.019309351220726967
2500,25,Validation,0.019339200109243393
2600,26,Train,0.019384274259209633
2600,26,Validation,0.019461914896965027
2700,27,Train,0.019770847633481026
2700,27,Validation,0.01950697973370552
2800,28,Train,0.019744956865906715
2800,28,Validation,0.019538262858986855
2900,29,Train,0.019865188747644424
2900,29,Validation,0.019533636048436165
3000,30,Train,0.019737694412469864
3000,30,Validation,0.019466662779450417
3100,31,Train,0.019414938986301422
3100,31,Validation,0.019312018528580666
3200,32,Train,0.019444216042757034
3200,32,Validation,0.01916627027094364
3300,33,Train,0.019348010420799255
3300,33,Validation,0.019028469920158386
3400,34,Train,0.019377898424863815
3400,34,Validation,0.018895069137215614
3500,35,Train,0.018900718539953232
3500,35,Validation,0.01871594786643982
3600,36,Train,0.018640846014022827
3600,36,Validation,0.018574148416519165
3700,37,Train,0.018713168799877167
3700,37,Validation,0.018341172486543655
3800,38,Train,0.018227869644761086
3800,38,Validation,0.01820731908082962
3900,39,Train,0.018223533406853676
3900,39,Validation,0.018089279532432556
4000,40,Train,0.01807127706706524
4000,40,Validation,0.017862210050225258
4100,41,Train,0.017719363793730736
4100,41,Validation,0.01764804683625698
4200,42,Train,0.017607329413294792
4200,42,Validation,0.017442883923649788
4300,43,Train,0.01699725165963173
4300,43,Validation,0.0171834547072649
4400,44,Train,0.01735944300889969
4400,44,Validation,0.0170220285654068
4500,45,Train,0.01679108664393425
4500,45,Validation,0.016805825755000114
4600,46,Train,0.016739703714847565
4600,46,Validation,0.01662473753094673
4700,47,Train,0.01657090149819851
4700,47,Validation,0.016463804990053177
4800,48,Train,0.016229623928666115
4800,48,Validation,0.016356931999325752
4900,49,Train,0.01628480665385723
4900,49,Validation,0.016180137172341347
5000,50,Train,0.016087383031845093
5000,50,Validation,0.015961527824401855
5100,51,Train,0.015704303979873657
5100,51,Validation,0.015850726515054703
5200,52,Train,0.016024261713027954
5200,52,Validation,0.01570792868733406
5300,53,Train,0.015812711790204048
5300,53,Validation,0.015471717342734337
5400,54,Train,0.015654537826776505
5400,54,Validation,0.015385626815259457
5500,55,Train,0.015394131653010845
5500,55,Validation,0.015239877626299858
5600,56,Train,0.015479587018489838
5600,56,Validation,0.015106149949133396
5700,57,Train,0.014893303625285625
5700,57,Validation,0.014976246282458305
5800,58,Train,0.015265492722392082
5800,58,Validation,0.014893735758960247
5900,59,Train,0.014888834208250046
5900,59,Validation,0.014810564927756786
6000,60,Train,0.015045281499624252
6000,60,Validation,0.014732454903423786
6100,61,Train,0.014673179015517235
6100,61,Validation,0.01467149518430233
6200,62,Train,0.014927531592547894
6200,62,Validation,0.014586278237402439
6300,63,Train,0.014957070350646973
6300,63,Validation,0.014553643763065338
6400,64,Train,0.014499072916805744
6400,64,Validation,0.014514641836285591
6500,65,Train,0.014549685642123222
6500,65,Validation,0.014452706091105938
6600,66,Train,0.014415602199733257
6600,66,Validation,0.014439664781093597
6700,67,Train,0.014528329484164715
6700,67,Validation,0.014376655220985413
6800,68,Train,0.01450139470398426
6800,68,Validation,0.014316646382212639
6900,69,Train,0.014035663567483425
6900,69,Validation,0.014257063157856464
7000,70,Train,0.014463667757809162
7000,70,Validation,0.01424361765384674
7100,71,Train,0.014269554056227207
7100,71,Validation,0.01424146443605423
7200,72,Train,0.014642896130681038
7200,72,Validation,0.014224853366613388
7300,73,Train,0.014659001491963863
7300,73,Validation,0.014189176261425018
7400,74,Train,0.014370742253959179
7400,74,Validation,0.014179262332618237
7500,75,Train,0.014347047545015812
7500,75,Validation,0.014150207862257957
7600,76,Train,0.014310915023088455
7600,76,Validation,0.014145450666546822
7700,77,Train,0.014150688424706459
7700,77,Validation,0.014106317423284054
7800,78,Train,0.014317037537693977
7800,78,Validation,0.014071722514927387
7900,79,Train,0.014096640981733799
7900,79,Validation,0.014033079147338867
8000,80,Train,0.014143071137368679
8000,80,Validation,0.01401741337031126
8100,81,Train,0.014234649017453194
8100,81,Validation,0.014007198624312878
8200,82,Train,0.0140182850882411
8200,82,Validation,0.01398300938308239
8300,83,Train,0.014247307553887367
8300,83,Validation,0.013964137062430382
8400,84,Train,0.014121191576123238
8400,84,Validation,0.013966543599963188
8500,85,Train,0.01401545386761427
8500,85,Validation,0.013940789736807346
8600,86,Train,0.014260649681091309
8600,86,Validation,0.013921373523771763
8700,87,Train,0.013856739737093449
8700,87,Validation,0.013921067118644714
8800,88,Train,0.013881370425224304
8800,88,Validation,0.013919751159846783
8900,89,Train,0.013980166986584663
8900,89,Validation,0.013912191614508629
9000,90,Train,0.014225909486413002
9000,90,Validation,0.013900085352361202
9100,91,Train,0.013829239644110203
9100,91,Validation,0.013912186026573181
9200,92,Train,0.013850903138518333
9200,92,Validation,0.01390925608575344
9300,93,Train,0.014206044375896454
9300,93,Validation,0.013912602327764034
9400,94,Train,0.013885260559618473
9400,94,Validation,0.013908110558986664
9500,95,Train,0.014187435619533062
9500,95,Validation,0.013919489458203316
9600,96,Train,0.013849915936589241
9600,96,Validation,0.013914447277784348
9700,97,Train,0.014225732535123825
9700,97,Validation,0.01390850730240345
9800,98,Train,0.014185669831931591
9800,98,Validation,0.013903751038014889
9900,99,Train,0.014347314834594727
9900,99,Validation,0.013899527490139008
10000,100,Train,0.014185624197125435
10000,100,Validation,0.013902366161346436
10100,101,Train,0.014236831106245518
10100,101,Validation,0.01389408390969038
10200,102,Train,0.01415056362748146
10200,102,Validation,0.01388621237128973
10300,103,Train,0.01405829843133688
10300,103,Validation,0.013887109234929085
10400,104,Train,0.013998955488204956
10400,104,Validation,0.013883864507079124
10500,105,Train,0.014117618091404438
10500,105,Validation,0.013875330798327923
10600,106,Train,0.013987943530082703
10600,106,Validation,0.013881634920835495
10700,107,Train,0.014129303395748138
10700,107,Validation,0.013884805142879486
10800,108,Train,0.014002852141857147
10800,108,Validation,0.013886477798223495
10900,109,Train,0.01393889170140028
10900,109,Validation,0.013913406990468502
11000,110,Train,0.014063568785786629
11000,110,Validation,0.013926150277256966
11100,111,Train,0.014042017981410027
11100,111,Validation,0.013916363008320332
11200,112,Train,0.014004225842654705
11200,112,Validation,0.013928845524787903
11300,113,Train,0.014154591597616673
11300,113,Validation,0.01392639521509409
11400,114,Train,0.01401829719543457
11400,114,Validation,0.013930256478488445
11500,115,Train,0.0140563128516078
11500,115,Validation,0.013946812599897385
11600,116,Train,0.013948692940175533
11600,116,Validation,0.0139447171241045
11700,117,Train,0.013882090337574482
11700,117,Validation,0.01394160371273756
11800,118,Train,0.014142314903438091
11800,118,Validation,0.013983636163175106
11900,119,Train,0.014206401072442532
11900,119,Validation,0.013996490277349949
12000,120,Train,0.014086932875216007
12000,120,Validation,0.013994019478559494
12100,121,Train,0.013722569681704044
12100,121,Validation,0.014005772769451141
12200,122,Train,0.014174663461744785
12200,122,Validation,0.014003152959048748
12300,123,Train,0.014315452426671982
12300,123,Validation,0.014009304344654083
12400,124,Train,0.0143329668790102
12400,124,Validation,0.014015044085681438
12500,125,Train,0.014318911358714104
12500,125,Validation,0.01402024831622839
12600,126,Train,0.014107723720371723
12600,126,Validation,0.014033136889338493
12700,127,Train,0.014146394096314907
12700,127,Validation,0.01403896789997816
12800,128,Train,0.014239850454032421
12800,128,Validation,0.01403933297842741
12900,129,Train,0.014273013919591904
12900,129,Validation,0.014028545469045639
13000,130,Train,0.014101497828960419
13000,130,Validation,0.014028330333530903
13100,131,Train,0.01436203345656395
13100,131,Validation,0.014026709832251072
13200,132,Train,0.014054747298359871
13200,132,Validation,0.01402532309293747
13300,133,Train,0.014012440107762814
13300,133,Validation,0.014017589390277863
13400,134,Train,0.013971773907542229
13400,134,Validation,0.014014248736202717
13500,135,Train,0.014239947311580181
13500,135,Validation,0.014005785807967186
13600,136,Train,0.014109058305621147
13600,136,Validation,0.014001008123159409
13700,137,Train,0.01397659070789814
13700,137,Validation,0.013996967114508152
13800,138,Train,0.014189488254487514
13800,138,Validation,0.014008976519107819
13900,139,Train,0.014320369809865952
13900,139,Validation,0.014014601707458496
14000,140,Train,0.01437363587319851
14000,140,Validation,0.014003465883433819
14100,141,Train,0.013941523618996143
14100,141,Validation,0.014000470750033855
14200,142,Train,0.014183150604367256
14200,142,Validation,0.013995405286550522
14300,143,Train,0.013765146024525166
14300,143,Validation,0.013998840935528278
14400,144,Train,0.014317394234240055
14400,144,Validation,0.014000977389514446
14500,145,Train,0.014070040546357632
14500,145,Validation,0.01401248574256897
14600,146,Train,0.014279957860708237
14600,146,Validation,0.014027108438313007
14700,147,Train,0.014226037077605724
14700,147,Validation,0.014039087109267712
14800,148,Train,0.014423934742808342
14800,148,Validation,0.014057701453566551
14900,149,Train,0.014087285846471786
14900,149,Validation,0.014059705659747124
15000,150,Train,0.014299938455224037
15000,150,Validation,0.014056815765798092
15100,151,Train,0.013775665313005447
15100,151,Validation,0.01405702531337738
15200,152,Train,0.014234671369194984
15200,152,Validation,0.014047582633793354
15300,153,Train,0.014212707988917828
15300,153,Validation,0.014056163839995861
15400,154,Train,0.014154596254229546
15400,154,Validation,0.014050479047000408
15500,155,Train,0.014104311354458332
15500,155,Validation,0.014041243121027946
15600,156,Train,0.013980286195874214
15600,156,Validation,0.014039412140846252
15700,157,Train,0.014148423448204994
15700,157,Validation,0.014033838175237179
15800,158,Train,0.014077729545533657
15800,158,Validation,0.014027251861989498
15900,159,Train,0.014304812066257
15900,159,Validation,0.014034442603588104
16000,160,Train,0.014302236959338188
16000,160,Validation,0.014019890688359737
16100,161,Train,0.01411524973809719
16100,161,Validation,0.014009355567395687
16200,162,Train,0.014251657761633396
16200,162,Validation,0.01400644052773714
16300,163,Train,0.014049813151359558
16300,163,Validation,0.014005443081259727
16400,164,Train,0.013930107466876507
16400,164,Validation,0.01399792730808258
16500,165,Train,0.013968302868306637
16500,165,Validation,0.013995181769132614
16600,166,Train,0.013948445208370686
16600,166,Validation,0.01400812715291977
16700,167,Train,0.014218762516975403
16700,167,Validation,0.01400151476264
16800,168,Train,0.014276932924985886
16800,168,Validation,0.013990255072712898
16900,169,Train,0.014015953056514263
16900,169,Validation,0.013994919136166573
17000,170,Train,0.013860167935490608
17000,170,Validation,0.014018763788044453
17100,171,Train,0.014134355820715427
17100,171,Validation,0.014042549766600132
17200,172,Train,0.01396940927952528
17200,172,Validation,0.014045830816030502
17300,173,Train,0.014212891459465027
17300,173,Validation,0.014039834029972553
17400,174,Train,0.014197810553014278
17400,174,Validation,0.01402885839343071
17500,175,Train,0.014095163904130459
17500,175,Validation,0.014017360284924507
17600,176,Train,0.014186596497893333
17600,176,Validation,0.014015322551131248
17700,177,Train,0.01405145414173603
17700,177,Validation,0.014019790105521679
17800,178,Train,0.014140743762254715
17800,178,Validation,0.014028649777173996
17900,179,Train,0.014098934829235077
17900,179,Validation,0.014042899012565613
18000,180,Train,0.014308313839137554
18000,180,Validation,0.014038900844752789
18100,181,Train,0.014125990681350231
18100,181,Validation,0.014044278301298618
18200,182,Train,0.014283678494393826
18200,182,Validation,0.014043140225112438
18300,183,Train,0.01413438655436039
18300,183,Validation,0.014032354578375816
