iteration,milestone,datasplit,mse
500,1,Train,0.04136184602975845
500,1,Validation,0.040929485112428665
1000,2,Train,0.0245625302195549
1000,2,Validation,0.024046652019023895
1500,3,Train,0.021375451236963272
1500,3,Validation,0.020619824528694153
2000,4,Train,0.023561391979455948
2000,4,Validation,0.023371949791908264
2500,5,Train,0.02429446578025818
2500,5,Validation,0.024558501318097115
3000,6,Train,0.023766588419675827
3000,6,Validation,0.023739758878946304
3500,7,Train,0.021747494116425514
3500,7,Validation,0.021655069664120674
4000,8,Train,0.01992482878267765
4000,8,Validation,0.019692063331604004
4500,9,Train,0.018297571688890457
4500,9,Validation,0.018284916877746582
5000,10,Train,0.016952304169535637
5000,10,Validation,0.016806207597255707
5500,11,Train,0.016069941222667694
5500,11,Validation,0.015898872166872025
6000,12,Train,0.015433344058692455
6000,12,Validation,0.015109886415302753
6500,13,Train,0.014898402616381645
6500,13,Validation,0.014791073277592659
7000,14,Train,0.014749718829989433
7000,14,Validation,0.014535470865666866
7500,15,Train,0.014479431323707104
7500,15,Validation,0.014309864491224289
8000,16,Train,0.014294581487774849
8000,16,Validation,0.014203296974301338
8500,17,Train,0.014256954193115234
8500,17,Validation,0.01419531274586916
9000,18,Train,0.0144147127866745
9000,18,Validation,0.014125009067356586
9500,19,Train,0.014333903789520264
9500,19,Validation,0.01410177256911993
10000,20,Train,0.014362153597176075
10000,20,Validation,0.01408984325826168
10500,21,Train,0.014349503442645073
10500,21,Validation,0.01413431391119957
11000,22,Train,0.014222913421690464
11000,22,Validation,0.014104901812970638
11500,23,Train,0.014259452931582928
11500,23,Validation,0.014153724536299706
12000,24,Train,0.014225739985704422
12000,24,Validation,0.014174288138747215
12500,25,Train,0.01454505417495966
12500,25,Validation,0.014232955873012543
13000,26,Train,0.014304582960903645
13000,26,Validation,0.014262418262660503
13500,27,Train,0.014465455897152424
13500,27,Validation,0.014249923638999462
14000,28,Train,0.01460200548171997
14000,28,Validation,0.014252548106014729
14500,29,Train,0.014261729083955288
14500,29,Validation,0.014230872504413128
15000,30,Train,0.01446204911917448
15000,30,Validation,0.014226390980184078
15500,31,Train,0.014320867136120796
15500,31,Validation,0.014257363975048065
16000,32,Train,0.014536351896822453
16000,32,Validation,0.014257385395467281
16500,33,Train,0.014173028990626335
16500,33,Validation,0.014212640933692455
17000,34,Train,0.014057300053536892
17000,34,Validation,0.014219021424651146
17500,35,Train,0.014247230254113674
17500,35,Validation,0.014182987622916698
18000,36,Train,0.014467150904238224
18000,36,Validation,0.014208538457751274
18500,37,Train,0.014421272091567516
18500,37,Validation,0.014225989580154419
19000,38,Train,0.014408521354198456
19000,38,Validation,0.014242775738239288
19500,39,Train,0.01420050673186779
19500,39,Validation,0.014207132160663605
20000,40,Train,0.014345173723995686
20000,40,Validation,0.01415674202144146
20500,41,Train,0.014187170192599297
20500,41,Validation,0.014126526191830635
21000,42,Train,0.014247896149754524
21000,42,Validation,0.014110669493675232
21500,43,Train,0.014046993106603622
21500,43,Validation,0.01410936564207077
22000,44,Train,0.014399342238903046
22000,44,Validation,0.01412508636713028
22500,45,Train,0.014273102395236492
22500,45,Validation,0.014111715368926525
23000,46,Train,0.01407683826982975
23000,46,Validation,0.01409243792295456
23500,47,Train,0.014131431467831135
23500,47,Validation,0.014075580053031445
24000,48,Train,0.014375340193510056
24000,48,Validation,0.014074861072003841
24500,49,Train,0.014467763714492321
24500,49,Validation,0.01411452703177929
25000,50,Train,0.014306423254311085
25000,50,Validation,0.014113973826169968
25500,51,Train,0.014502819627523422
25500,51,Validation,0.014125141315162182
26000,52,Train,0.01425151340663433
26000,52,Validation,0.014144625514745712
26500,53,Train,0.014312177896499634
26500,53,Validation,0.014150558039546013
27000,54,Train,0.014239441603422165
27000,54,Validation,0.014168133959174156
27500,55,Train,0.014290115796029568
27500,55,Validation,0.014190783724188805
28000,56,Train,0.014185130596160889
28000,56,Validation,0.01420233491808176
28500,57,Train,0.014236059039831161
28500,57,Validation,0.014155762270092964
29000,58,Train,0.014538757503032684
29000,58,Validation,0.014152124524116516
29500,59,Train,0.014156743884086609
29500,59,Validation,0.014154516160488129
30000,60,Train,0.014277945272624493
30000,60,Validation,0.014143496751785278
30500,61,Train,0.014252344146370888
30500,61,Validation,0.0141436867415905
31000,62,Train,0.01447606272995472
31000,62,Validation,0.0141145633533597
31500,63,Train,0.014000963419675827
31500,63,Validation,0.014098991639912128
32000,64,Train,0.014088928699493408
32000,64,Validation,0.014094097539782524
32500,65,Train,0.014057544991374016
32500,65,Validation,0.014083006419241428
33000,66,Train,0.014376156963407993
33000,66,Validation,0.014076471328735352
33500,67,Train,0.014136659912765026
33500,67,Validation,0.014092945493757725
34000,68,Train,0.014103345572948456
34000,68,Validation,0.01408044621348381
34500,69,Train,0.014120330102741718
34500,69,Validation,0.014093506149947643
35000,70,Train,0.014270872808992863
35000,70,Validation,0.014076539315283298
35500,71,Train,0.01408038567751646
35500,71,Validation,0.01409501675516367
36000,72,Train,0.014078382402658463
36000,72,Validation,0.014118833467364311
36500,73,Train,0.01414825301617384
36500,73,Validation,0.014109106734395027
37000,74,Train,0.014054869301617146
37000,74,Validation,0.014117583632469177
37500,75,Train,0.014180061407387257
37500,75,Validation,0.01411416381597519
38000,76,Train,0.014372546225786209
38000,76,Validation,0.014066025614738464
38500,77,Train,0.01414268184453249
38500,77,Validation,0.014049106277525425
39000,78,Train,0.01450732909142971
39000,78,Validation,0.014061016961932182
39500,79,Train,0.014065918512642384
39500,79,Validation,0.014073831960558891
40000,80,Train,0.014016232453286648
40000,80,Validation,0.014123517088592052
40500,81,Train,0.014175948686897755
40500,81,Validation,0.014140721410512924
41000,82,Train,0.014212574809789658
41000,82,Validation,0.014141939580440521
41500,83,Train,0.014306711964309216
41500,83,Validation,0.014101761393249035
42000,84,Train,0.01434353832155466
42000,84,Validation,0.014145138673484325
42500,85,Train,0.014364819042384624
42500,85,Validation,0.014109539799392223
43000,86,Train,0.014072823338210583
43000,86,Validation,0.014096786268055439
43500,87,Train,0.014190065674483776
43500,87,Validation,0.014052617363631725
44000,88,Train,0.014156853780150414
44000,88,Validation,0.014045795425772667
44500,89,Train,0.01425972394645214
44500,89,Validation,0.014035995118319988
45000,90,Train,0.014287618920207024
45000,90,Validation,0.014034567400813103
45500,91,Train,0.01404133066534996
45500,91,Validation,0.014026990160346031
46000,92,Train,0.014147939160466194
46000,92,Validation,0.014017492532730103
46500,93,Train,0.014328247867524624
46500,93,Validation,0.014004926197230816
47000,94,Train,0.0140519505366683
47000,94,Validation,0.014000020921230316
47500,95,Train,0.014021707698702812
47500,95,Validation,0.01401713490486145
48000,96,Train,0.014286442659795284
48000,96,Validation,0.014056824147701263
48500,97,Train,0.014093490317463875
48500,97,Validation,0.014072589576244354
49000,98,Train,0.014431997202336788
49000,98,Validation,0.014049291610717773
49500,99,Train,0.014008523896336555
49500,99,Validation,0.014040714129805565
50000,100,Train,0.01409947406500578
50000,100,Validation,0.01401894073933363
50500,101,Train,0.014063525944948196
50500,101,Validation,0.014017131179571152
51000,102,Train,0.014100220985710621
51000,102,Validation,0.01400403305888176
51500,103,Train,0.014048640616238117
51500,103,Validation,0.013992850668728352
52000,104,Train,0.014303435571491718
52000,104,Validation,0.013989913277328014
52500,105,Train,0.014059977605938911
52500,105,Validation,0.013997815549373627
53000,106,Train,0.014171626418828964
53000,106,Validation,0.013993917964398861
53500,107,Train,0.014142629690468311
53500,107,Validation,0.014073491096496582
54000,108,Train,0.014255078509449959
54000,108,Validation,0.014096858911216259
54500,109,Train,0.014270090498030186
54500,109,Validation,0.014096017926931381
55000,110,Train,0.01404750719666481
55000,110,Validation,0.014093108475208282
55500,111,Train,0.014241635799407959
55500,111,Validation,0.014076431281864643
56000,112,Train,0.014123343862593174
56000,112,Validation,0.014041637070477009
56500,113,Train,0.014196723699569702
56500,113,Validation,0.01402266789227724
57000,114,Train,0.014476282522082329
57000,114,Validation,0.014008750207722187
57500,115,Train,0.014275817200541496
57500,115,Validation,0.013996711000800133
58000,116,Train,0.014338764362037182
58000,116,Validation,0.014001429080963135
58500,117,Train,0.014000067487359047
58500,117,Validation,0.013987558893859386
59000,118,Train,0.014011056162416935
59000,118,Validation,0.013975043781101704
